categoria,ordem,isbn,titulo,autor,editora,cover_url,origem_url
Fantasia SciFi Ficcao Historica (traduzidos BR),45,,A Maldição do Titã,Rick Riordan,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),46,,O Tigre de Sharpe,Bernard Cornwell,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),47,,O Último Desejo,Andrzej Sapkowski,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),48,,O Cavaleiro da Morte,Bernard Cornwell,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),49,,King of Thorns,Mark Lawrence,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),50,,As Terras Devastadas,Stephen King,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),51,,O Arqueiro,Bernard Cornwell,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),52,,O Duelo dos Reis,Joe Abercrombie,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),53,,It: a Coisa,Stephen King,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),54,,Pequenos Deuses,Terry Pratchett,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),55,,Antes da Forca,Joe Abercrombie,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),56,,A Batalha do Labirinto,Rick Riordan,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),57,,O Festim dos Corvos,George R.R. Martin,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),58,,"Eu, Robô",Isaac Asimov,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),59,,Roubo de Espadas,Michael J. Sullivan,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),60,,A Passagem,Justin Cronin,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),61,,Golem e o Gênio,Helene Wecker,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),62,,Terra em Chamas,Bernard Cornwell,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),63,,A Canção da Espada,Bernard Cornwell,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),64,,Mago: Aprendiz,Raymond E. Feist,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),65,,Genghis: O Nascimento de um Império,Conn Iggulden,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),66,,O Dragão de Gelo,George R.R. Martin,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),67,,Lobos de Calla,Stephen King,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),68,,Guardas! Guardas!,Terry Pratchett,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),69,,O Aprendiz,Joseph Delaney,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),70,,A Terra das Sombras,Emily Rodda,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),71,,A Caverna do Medo,Emily Rodda,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),72,,O Retorno a Del,Emily Rodda,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),73,,O Vale dos Perdidos,Emily Rodda,,,
Fantasia SciFi Ficcao Historica (traduzidos BR),74,,O Labirinto da Besta,Emily Rodda,,,
Premio Jabuti Romance,1,,As Meninas,Lygia Fagundes Telles,,,
Premio Jabuti Romance,2,,A Hora da Estrela,Clarice Lispector,,,
Premio Jabuti Romance,3,,Estorvo,Chico Buarque,,,
Premio Jabuti Romance,4,,Quase Memória: Quase Romance,Carlos Heitor Cony,,,
Premio Jabuti Romance,5,,"Gabriela, Cravo e Canela",Jorge Amado,,,
Premio Jabuti Romance,6,,O Trapicheiro,Marques Rebelo,,,
Premio Jabuti Romance,7,,Rua Augusta,Maria de Lourdes Teixeira,,,
Premio Jabuti Romance,8,,Porto Calendário,Osório Alves de Castro,,,
Premio Jabuti Romance,9,,A Mudança,Marques Rebelo,,,
Premio Jabuti Romance,10,,Grotão do Café Amarelo,Francisco Marins,,,
Premio Jabuti Romance,11,,O Coronel e o Lobisomem,José Cândido de Carvalho,,,
Premio Jabuti Romance,12,,O Senhor Embaixador,Erico Verissimo,,,
Premio Jabuti Romance,13,,As Confissões de Frei Abóbora,José Mauro de Vasconcelos,,,
Premio Jabuti Romance,14,,O tronco,Bernardo Élis,,,
Premio Jabuti Romance,15,,Noites do Relâmpago,Ibiapaba Martins,,,
Premio Jabuti Romance,16,,O Pátio das Donzelas,Maria de Lourdes Teixeira,,,
Premio Jabuti Romance,17,,O sexo começa às sete,Lenita Miranda de Figueiredo,,,
Premio Jabuti Romance,18,,A Girafa de Vidro,Luís Martins,,,
Premio Jabuti Romance,19,,Clube de Campo,Rubens Teixeira Scavone,,,
Premio Jabuti Romance,20,,As Velhas,Hugo Mezena,,,
Premio Jabuti Romance,21,,A Festa,Ivan Ângelo,,,
Premio Jabuti Romance,22,,O fruto do vosso ventre,Herberto Sales,,,
Premio Jabuti Romance,23,,Partidas Dobradas,Mário Donato,,,
Premio Jabuti Romance,24,,O Grande Mentecapto,Fernando Sabino,,,
Premio Jabuti Romance,25,,Endiabrados,Dyonelio Machado,,,
Premio Jabuti Romance,26,,Em liberdade,Silviano Santiago,,,
Premio Jabuti Romance,27,,Aquele Mundo de Vasabarros,José J. Veiga,,,
Premio Jabuti Romance,28,,A Grande Arte,Rubem Fonseca,,,
Premio Jabuti Romance,29,,Viva o Povo Brasileiro,João Ubaldo Ribeiro,,,
Premio Jabuti Romance,30,,A Idade da Paixão,Rubem Mauro Machado,,,
Premio Jabuti Romance,31,,Luísa,Maria Adelaide Amaral,,,
Premio Jabuti Romance,32,,Dinheiro na estrada: Uma saga de imigrantes,Emil Farhat,,,
Premio Jabuti Romance,33,,A Saga do Cavalo Indomado,Maria Alice Barroso,,,
Premio Jabuti Romance,34,,Sonata da Última cidade,Renato Modernell,,,
Premio Jabuti Romance,35,,Relato de um Certo Oriente,Milton Hatoum,,,
Premio Jabuti Romance,36,,Jóias de família,Zulmira Ribeiro Tavares,,,
Premio Jabuti Romance,37,,Memorial de Maria Moura,Rachel de Queiroz,,,
Premio Jabuti Romance,38,,O Livro Do Avesso,João Silvério Trevisan,,,
Premio Jabuti Romance,39,,O Risonho Cavalo Do Príncipe,José J. Veiga,,,
Premio Jabuti Romance,40,,Sonhos Tropicais,Moacyr Scliar,,,
Premio Jabuti Romance,41,,Uma história de família,Silviano Santiago,,,
Premio Jabuti Romance,42,,Aqueles cães malditos de Arquelau,Isaias Pessotti,,,
Premio Jabuti Romance,43,,Harmada,João Gilberto Noll,,,
Premio Jabuti Romance,44,,O braço direito,Otto Lara Resende,,,
Premio Jabuti Romance,45,,A descoberta da América pelos turcos,Jorge Amado,,,
Premio Jabuti Romance,46,,Ana em Veneza,João Silvério Trevisan,,,
Premio Jabuti Romance,47,,"Galantes Memórias e Admiráveis Aventuras do Virtuoso Conselheiro Gomes, o Chalaça",José Roberto Torero,,,
Premio Jabuti Romance,48,,Amor?: Novela,Ivan Ângelo,,,
Premio Jabuti Romance,49,,O Mistério do Leão Rampante,Rodrigo Lacerda,,,
Premio Jabuti Romance,50,,A Céu Aberto,João Gilberto Noll,,,
Premio Jabuti Romance,51,,À Mão Esquerda,Fausto Wolff,,,
Premio Jabuti Romance,52,,O Equilibrista do Arame Farpado,Flávio Moreira da Costa,,,
Premio Jabuti Romance,53,,O silêncio da chuva,Luiz Alfredo Garcia-Roza,,,
Premio Jabuti Romance,54,,A casa do poeta trágico,Carlos Heitor Cony,,,
Premio Jabuti Romance,55,,Lealdade,Márcio Souza,,,
Premio Jabuti Romance,56,,Um crime delicado,Sérgio Sant'Anna,,,
Premio Jabuti Romance,57,,Cabra-cega: Romance,Carlos Nascimento Silva,,,
Premio Jabuti Romance,58,,Os seios de Pandora,Sônia Coutinho,,,
Premio Jabuti Romance,59,,Resumo de Ana,Modesto Carone,,,
Premio Jabuti Romance,60,,A Mulher que Escreveu a Bíblia,Moacyr Scliar,,,
Premio Jabuti Romance,61,,Anita: Romance,Flávio Aguiar,,,
Premio Jabuti Romance,62,,Romance sem palavras,Carlos Heitor Cony,,,
Premio Jabuti Romance,63,,Dois irmãos,Milton Hatoum,,,
Premio Jabuti Romance,64,,Inferno,Patrícia Melo,,,
Premio Jabuti Romance,65,,O caso da Chácara Chão,Domingos Pellegrini,,,
Premio Jabuti Romance,66,,Barco a Seco,Rubens Figueiredo,,,
Premio Jabuti Romance,67,,A utopia burocrática de Máximo Modesto,Dionisio Jacob,,,
Premio Jabuti Romance,68,,Adágio para o silêncio,Luis Giffoni,,,
Premio Jabuti Romance,69,,Dias e Dias,Adília Lopes,,,
Premio Jabuti Romance,70,,No coração das perobas: Romance,Domingos Pellegrini,,,
Premio Jabuti Romance,71,,Nove Noites,Bernardo Carvalho,,,
Premio Jabuti Romance,72,,Mongólia,Bernardo Carvalho,,,
Premio Jabuti Romance,73,,A margem imóvel do rio,Luiz Antonio de Assis Brasil,,,
Premio Jabuti Romance,74,,Budapeste,Chico Buarque,,,
Premio Jabuti Romance,75,,Vozes do Deserto,Nélida Piñon,,,
Premio Jabuti Romance,76,,Lorde,João Gilberto Noll,,,
Premio Jabuti Romance,77,,O Fotógrafo,Cristovão Tezza,,,
